Voltage,Current,Time
0.23775000000000002,-9.999999999999999e-05,1.430511474609375e-06
0.237375,-9.999999999999999e-05,0.06081056594848633
0.237375,-0.0004999999999999999,0.12157869338989258
0.23725000000000002,-0.0003,0.1822986602783203
0.23725000000000002,-9.999999999999999e-05,0.24301505088806152
0.23800000000000002,-0.00039999999999999996,0.30370020866394043
0.236875,-9.999999999999999e-05,0.3643527030944824
0.237375,-0.0003,0.4250054359436035
0.237625,-0.0003,0.48564982414245605
0.237625,-0.00019999999999999998,0.5463178157806396
0.236625,-0.00039999999999999996,0.6069555282592773
0.23800000000000002,-0.00019999999999999998,0.6676020622253418
0.237375,-0.00019999999999999998,0.7282438278198242
0.237125,-0.0003,0.7888619899749756
0.237125,-0.0003,0.8491151332855225
0.238125,-0.00019999999999999998,0.9098002910614014
0.23725000000000002,-9.999999999999999e-05,0.9704630374908447
0.23725000000000002,-0.0003,1.0311908721923828
0.237125,-0.00019999999999999998,1.091914176940918
0.23825000000000002,-0.00019999999999999998,1.1526594161987305
0.237125,-0.0003,1.2132377624511719
0.23825000000000002,-0.00039999999999999996,1.2739617824554443
0.23725000000000002,0.0,1.3343279361724854
0.23725000000000002,-0.00019999999999999998,1.3948674201965332
0.23750000000000002,-0.00039999999999999996,1.4553840160369873
0.23725000000000002,-0.00039999999999999996,1.5160300731658936
0.237875,-0.00039999999999999996,1.5766448974609375
0.23800000000000002,-9.999999999999999e-05,1.6373317241668701
0.23700000000000002,-0.00019999999999999998,1.697981834411621
0.237375,-9.999999999999999e-05,1.7586052417755127
0.23725000000000002,-9.999999999999999e-05,1.8192188739776611
0.23750000000000002,-0.0003,1.879856824874878
0.237625,-0.00019999999999999998,1.9404785633087158
0.23675000000000002,-9.999999999999999e-05,2.0010859966278076
0.23800000000000002,-0.00019999999999999998,2.061695098876953
0.237875,-0.00039999999999999996,2.1223623752593994
0.237625,-9.999999999999999e-05,2.1830315589904785
0.23700000000000002,-9.999999999999999e-05,2.243708610534668
0.237125,-0.0003,2.304394245147705
0.237375,-0.0003,2.3650896549224854
