Voltage,Current,Time
1.029375,-9.999999999999999e-05,9.5367431640625e-07
1.029,9.999999999999999e-05,0.060526371002197266
1.029125,-9.999999999999999e-05,0.12095069885253906
1.029125,-0.00039999999999999996,0.18137335777282715
1.02925,-0.0003,0.2417888641357422
1.029375,-9.999999999999999e-05,0.30217432975769043
1.02875,-0.00019999999999999998,0.36255764961242676
1.0286250000000001,-0.0004999999999999999,0.42300963401794434
1.029375,-9.999999999999999e-05,0.4835026264190674
1.028875,-0.0003,0.543898344039917
1.029125,-0.0003,0.6043622493743896
1.028875,-0.00039999999999999996,0.6648077964782715
1.029125,-0.0003,0.725196361541748
1.029125,-0.0006,0.7855687141418457
1.028875,-0.0007,0.8459930419921875
1.029375,-0.0003,0.906423807144165
1.029125,-0.0003,0.9668171405792236
1.02925,-0.00039999999999999996,1.0272026062011719
1.02925,-0.00039999999999999996,1.0875673294067383
1.029,-0.00019999999999999998,1.1479625701904297
1.028875,-9.999999999999999e-05,1.2083947658538818
1.029125,-0.00039999999999999996,1.2687668800354004
1.0295,-0.00039999999999999996,1.32902193069458
1.029125,-0.0003,1.389444351196289
1.029,-0.00039999999999999996,1.449852705001831
1.0285,-0.0004999999999999999,1.5102477073669434
1.029125,-0.00039999999999999996,1.5706262588500977
1.029,-0.00019999999999999998,1.6311120986938477
1.028875,-0.0004999999999999999,1.691516637802124
1.029125,-0.00019999999999999998,1.7518887519836426
1.029375,-0.0007,1.8122544288635254
1.029,-0.00019999999999999998,1.872642993927002
1.029625,-0.0003,1.9330053329467773
1.029,-0.0003,1.9933788776397705
1.029,-0.0003,2.053922653198242
1.029,-0.0003,2.1144721508026123
1.029125,-0.00019999999999999998,2.175034999847412
1.029125,-0.0003,2.235589027404785
1.028875,-9.999999999999999e-05,2.2959401607513428
1.02875,-0.0003,2.356311082839966
1.029,-0.00019999999999999998,2.4166858196258545
1.029,-0.0003,2.477149248123169
1.029125,-0.00019999999999999998,2.5375285148620605
1.029125,-0.0003,2.597911834716797
1.028875,-0.00039999999999999996,2.658329963684082
1.029125,-0.0003,2.718740940093994
1.02875,-0.00019999999999999998,2.779116153717041
1.029125,-0.00039999999999999996,2.8396477699279785
1.029,-0.0003,2.9000487327575684
1.029,-0.0006,2.960442543029785
1.029,0.0,3.0208237171173096
1.029125,-0.0003,3.0810656547546387
1.02925,-9.999999999999999e-05,3.141456365585327
1.02925,-0.0003,3.2018532752990723
1.02925,-9.999999999999999e-05,3.262227773666382
1.02925,-0.0004999999999999999,3.3225924968719482
1.029,-0.0004999999999999999,3.382969617843628
1.0285,-0.00039999999999999996,3.4433774948120117
1.029,-0.0003,3.503783941268921
1.029375,-0.0003,3.5641674995422363
1.029,-0.00039999999999999996,3.624572515487671
1.028375,-0.0003,3.6849710941314697
1.028875,-0.0004999999999999999,3.745346784591675
1.0285,-0.00039999999999999996,3.805713653564453
1.028875,-0.00019999999999999998,3.86610746383667
1.029,-0.00019999999999999998,3.9264957904815674
1.02825,-9.999999999999999e-05,3.986859083175659
1.02925,-0.0004999999999999999,4.047221899032593
1.02925,-9.999999999999999e-05,4.1075828075408936
1.029375,-0.00019999999999999998,4.167975425720215
1.028375,0.0,4.228339672088623
1.02875,-0.0003,4.288694381713867
1.028875,0.0,4.349051475524902
1.0286250000000001,-0.00039999999999999996,4.409420728683472
1.028875,-0.0004999999999999999,4.469824314117432
1.028875,-0.00039999999999999996,4.530271530151367
1.029,-0.00039999999999999996,4.590730428695679
1.0295,-0.0003,4.651209354400635
1.029,-9.999999999999999e-05,4.711669445037842
1.03025,-0.0003,4.772103548049927
1.02925,-0.00019999999999999998,4.83240270614624
1.028875,-0.0003,4.892854452133179
1.0295,-0.00019999999999999998,4.953303098678589
1.029,-0.0004999999999999999,5.0137457847595215
1.028375,-0.0004999999999999999,5.074187994003296
1.02925,-0.0003,5.134634494781494
1.028875,-0.00019999999999999998,5.195073127746582
1.02925,-0.00019999999999999998,5.255525350570679
1.0286250000000001,-0.0004999999999999999,5.315972805023193
1.02875,-0.0003,5.376422166824341
1.029,-9.999999999999999e-05,5.436869859695435
1.029125,-0.0003,5.497406959533691
1.029125,-0.00019999999999999998,5.557863235473633
1.02925,-9.999999999999999e-05,5.618326902389526
1.02875,-0.00039999999999999996,5.678767919540405
1.028875,-0.0003,5.739216566085815
1.029375,-9.999999999999999e-05,5.799662828445435
1.029,-0.0003,5.860117435455322
1.028875,-0.0003,5.920559644699097
1.029125,-0.0003,5.9810028076171875
1.0295,-9.999999999999999e-05,6.041437387466431
1.0286250000000001,-0.0003,6.101882696151733
1.02925,0.0,6.162343978881836
1.029125,-0.0003,6.222783327102661
1.02875,-0.00039999999999999996,6.2832255363464355
1.029,-0.0003,6.343672513961792
1.028875,-0.00039999999999999996,6.404081106185913
1.02825,-0.00039999999999999996,6.464540719985962
1.029,-0.0004999999999999999,6.525044202804565
1.02875,-0.00019999999999999998,6.5853471755981445
1.029,0.0,6.645797967910767
1.02925,-0.00039999999999999996,6.706254720687866
1.0285,-0.0003,6.766703128814697
1.029375,-0.00019999999999999998,6.827138423919678
1.02925,-0.0003,6.887589931488037
1.029125,-0.0003,6.948037385940552
1.0295,-0.0003,7.008483409881592
1.029125,-0.00039999999999999996,7.068926572799683
1.02925,-9.999999999999999e-05,7.1293675899505615
1.02925,-0.0004999999999999999,7.1900599002838135
1.02925,-0.00039999999999999996,7.250354051589966
1.028875,-0.00039999999999999996,7.31109881401062
1.029125,-0.0003,7.371833801269531
1.028875,-0.0003,7.4325292110443115
1.029125,-0.00039999999999999996,7.4932568073272705
1.029,-9.999999999999999e-05,7.554001092910767
1.028875,-0.0003,7.614732027053833
1.028875,-0.0003,7.675428867340088
1.029125,-0.00019999999999999998,7.736129999160767
1.029125,-0.00019999999999999998,7.7968316078186035
1.029,-0.00019999999999999998,7.857548713684082
1.029,-0.00019999999999999998,7.918262004852295
1.029125,-0.00019999999999999998,7.97896933555603
1.029,-0.0006,8.039677858352661
1.029125,-0.00039999999999999996,8.100369930267334
1.02925,-0.0003,8.161062479019165
1.029375,-0.00019999999999999998,8.221753120422363
1.02925,-0.00019999999999999998,8.282444477081299
1.029125,-0.0003,8.343185901641846
