Voltage,Current,Time
1.0115,-0.00019999999999999998,1.1920928955078125e-06
1.011375,-9.999999999999999e-05,0.06052207946777344
1.012125,-0.00019999999999999998,0.12094831466674805
1.011125,-0.0003,0.18134236335754395
1.011125,-0.0003,0.24172568321228027
1.011125,-0.00019999999999999998,0.30211591720581055
1.0115,-0.0004999999999999999,0.362506628036499
1.011875,0.0,0.4229271411895752
1.011125,-0.0003,0.48333311080932617
1.011375,-9.999999999999999e-05,0.5437138080596924
1.01075,-0.00039999999999999996,0.604081392288208
1.0110000000000001,0.0,0.6644535064697266
1.0115,0.0,0.7248275279998779
1.0115,0.0,0.7851920127868652
1.01125,-0.0003,0.8455877304077148
1.0115,-0.00039999999999999996,0.906008243560791
1.0110000000000001,-0.0003,0.966468334197998
1.01075,-0.00019999999999999998,1.0269224643707275
1.011625,-0.00019999999999999998,1.0873606204986572
1.011375,-0.00039999999999999996,1.1478068828582764
1.01175,-0.00019999999999999998,1.2082526683807373
1.012125,-0.0003,1.2687036991119385
1.0115,-9.999999999999999e-05,1.3291399478912354
1.011625,-0.00039999999999999996,1.3895657062530518
1.011625,-0.0003,1.450000524520874
1.011875,-0.0003,1.5104010105133057
1.011125,-0.0004999999999999999,1.5708203315734863
1.01125,-0.0003,1.631211519241333
1.011375,-0.00039999999999999996,1.6916077136993408
1.0115,-9.999999999999999e-05,1.751986026763916
1.011375,-0.0003,1.8123602867126465
1.01125,-0.0003,1.872795820236206
1.0115,-0.0003,1.9332385063171387
1.011375,-0.00039999999999999996,1.993689775466919
1.0115,-0.0003,2.0540781021118164
1.011625,-0.00019999999999999998,2.1146440505981445
1.011625,-0.00019999999999999998,2.1751883029937744
1.01125,-0.0003,2.23580002784729
1.011625,-0.0003,2.2964298725128174
1.011375,-0.00019999999999999998,2.3570351600646973
1.0115,-0.00039999999999999996,2.41768217086792
1.011375,-0.0007,2.4785096645355225
1.011625,9.999999999999999e-05,2.5391154289245605
1.011625,-0.0003,2.5997350215911865
1.011375,-0.00019999999999999998,2.660196304321289
1.0115,-0.00019999999999999998,2.7206506729125977
1.011375,-0.00039999999999999996,2.781095027923584
1.011625,-9.999999999999999e-05,2.8415472507476807
1.011375,-0.00039999999999999996,2.902038097381592
1.0115,-0.00039999999999999996,2.96248459815979
1.011625,-9.999999999999999e-05,3.0229711532592773
1.0115,-0.0003,3.0832715034484863
1.012875,-0.0006,3.1437063217163086
1.010875,-0.00019999999999999998,3.2041518688201904
1.011125,-0.00039999999999999996,3.264589309692383
1.01125,-0.00019999999999999998,3.3251283168792725
1.01175,-0.0003,3.3855268955230713
1.01175,-9.999999999999999e-05,3.4459238052368164
1.0115,-0.00039999999999999996,3.5063090324401855
1.011625,-0.00039999999999999996,3.5667240619659424
1.011125,-0.0003,3.6271119117736816
1.01325,-0.00039999999999999996,3.6875181198120117
1.01125,-0.00039999999999999996,3.7479074001312256
1.011875,-0.0003,3.808281183242798
1.011875,-0.00039999999999999996,3.8686587810516357
1.01175,-0.0003,3.929136037826538
1.01175,-0.00019999999999999998,3.9896280765533447
1.01125,-0.0003,4.050044536590576
1.0115,0.0,4.110428810119629
1.011125,-9.999999999999999e-05,4.170819044113159
1.011125,-0.00039999999999999996,4.231202125549316
1.0105,-0.00019999999999999998,4.291580677032471
1.012,-0.0004999999999999999,4.351953029632568
1.011125,-0.0003,4.412355184555054
1.0115,-0.0003,4.472747564315796
1.0115,-0.0003,4.533129453659058
1.011875,-9.999999999999999e-05,4.593524217605591
1.011375,-0.0004999999999999999,4.653927803039551
1.011375,-0.00019999999999999998,4.714318513870239
1.0110000000000001,-0.0003,4.774698972702026
1.012,-0.00039999999999999996,4.834923267364502
1.01125,0.0289,4.895307779312134
1.010625,0.0,4.95571756362915
1.011125,-0.0003,5.016109943389893
1.0110000000000001,-0.0004999999999999999,5.076524257659912
1.011375,0.031199999999999995,5.136912107467651
1.0110000000000001,0.031299999999999994,5.1972925662994385
1.011375,-0.00019999999999999998,5.257675409317017
1.011625,-0.00019999999999999998,5.318386554718018
1.01125,-0.0004999999999999999,5.378828525543213
1.011125,-0.0003,5.4392571449279785
1.01175,0.0,5.499704360961914
1.01125,-0.0003,5.560150623321533
1.012125,-0.0003,5.620566368103027
1.0110000000000001,-0.0004999999999999999,5.680970668792725
1.01125,-0.0003,5.7413647174835205
1.01,-9.999999999999999e-05,5.801752328872681
1.011125,-9.999999999999999e-05,5.862126350402832
1.011875,-0.0006,5.922587156295776
1.01125,-0.0003,5.9830403327941895
1.01125,-0.00039999999999999996,6.043492317199707
1.010875,-0.0003,6.103938341140747
1.01125,0.0,6.164392709732056
1.01125,-0.00019999999999999998,6.224880933761597
1.01125,0.0003,6.285307884216309
1.011375,-0.0004999999999999999,6.345743894577026
1.011625,0.0014,6.4061439037323
1.011375,-0.0003,6.46654486656189
1.01125,0.0,6.526939153671265
1.011125,-0.00039999999999999996,6.587198734283447
1.0115,-0.0006,6.647617816925049
1.0115,-0.0004999999999999999,6.708003759384155
1.0115,-0.00039999999999999996,6.768394231796265
1.011125,-0.0003,6.8287858963012695
1.011375,-0.00019999999999999998,6.889171361923218
1.0115,-0.0003,6.9496235847473145
1.01125,-0.0003,7.010040760040283
1.011625,-0.0003,7.070458650588989
1.011125,-0.0003,7.130841970443726
1.0115,-9.999999999999999e-05,7.191226243972778
1.011375,-0.00039999999999999996,7.251598596572876
1.011375,-0.00039999999999999996,7.312007427215576
1.01175,-0.00039999999999999996,7.372426748275757
1.011875,-0.00019999999999999998,7.432826995849609
1.0115,-0.0004999999999999999,7.493227481842041
1.0110000000000001,-0.00039999999999999996,7.553624153137207
1.011375,0.0,7.614123106002808
1.0115,0.0,7.674835443496704
1.011875,-0.00039999999999999996,7.735517978668213
1.0115,-9.999999999999999e-05,7.796182870864868
1.01175,-0.00039999999999999996,7.856889009475708
1.01125,-9.999999999999999e-05,7.917603492736816
1.011875,-0.0003,7.978315114974976
1.01175,-0.00019999999999999998,8.039046287536621
1.011625,-9.999999999999999e-05,8.09970736503601
1.01125,-0.00019999999999999998,8.160397291183472
1.0115,-0.00019999999999999998,8.221086263656616
1.011375,-0.00039999999999999996,8.281784057617188
1.011625,-0.0003,8.34309458732605
1.011375,-0.00039999999999999996,8.403796434402466
1.01125,-0.00039999999999999996,8.46449589729309
1.0115,-0.0003,8.525211095809937
1.011625,-0.00039999999999999996,8.585926294326782
1.011375,0.0010999999999999998,8.64659571647644
1.01125,-9.999999999999999e-05,8.70726203918457
1.011375,-0.0003,8.767922163009644
1.011375,0.011399999999999999,8.828598260879517
1.01125,-0.00019999999999999998,8.889291763305664
1.011375,-0.0003,8.9499990940094
1.011375,-0.00019999999999999998,9.010710954666138
1.0115,-0.0003,9.07141900062561
1.011625,-0.0003,9.132119178771973
1.01125,-0.0003,9.192816019058228
1.011375,-0.0003,9.253506660461426
1.0115,-0.0003,9.314203977584839
1.0115,-0.00019999999999999998,9.374905347824097
1.011375,-0.00039999999999999996,9.435606956481934
1.011375,-0.0007999999999999999,9.496322631835938
1.011375,-0.0003,9.557066202163696
1.011375,-0.00039999999999999996,9.617772102355957
1.0115,-9.999999999999999e-05,9.678491830825806
1.011375,-0.00019999999999999998,9.739181995391846
1.0110000000000001,-0.00019999999999999998,9.79987120628357
1.010875,-0.00019999999999999998,9.860585689544678
1.011875,-0.00019999999999999998,9.921284675598145
1.011375,-0.00019999999999999998,9.98199200630188
1.011375,-0.0003,10.04270601272583
1.011875,-0.0003,10.103249311447144
1.011375,-0.00039999999999999996,10.163740634918213
1.011375,-0.00019999999999999998,10.224185705184937
1.0115,-0.00019999999999999998,10.284674644470215
1.011375,-0.00019999999999999998,10.345274686813354
1.011375,0.0069,10.405667304992676
1.010875,-0.00039999999999999996,10.46615481376648
1.0110000000000001,0.004199999999999999,10.526590824127197
1.011625,-0.00019999999999999998,10.587044954299927
1.01125,-0.00019999999999999998,10.647480249404907
1.011375,-0.0003,10.707914113998413
1.011375,-0.0003,10.768338441848755
1.011875,-0.0003,10.828759908676147
1.011375,-0.00019999999999999998,10.889189720153809
1.011125,-0.0003,10.949620723724365
1.0115,-0.0004999999999999999,11.010051488876343
1.01175,-0.0003,11.070480108261108
1.01125,-9.999999999999999e-05,11.13091516494751
1.01125,-0.00039999999999999996,11.19134259223938
1.0115,0.015599999999999998,11.251780986785889
1.011375,-0.00019999999999999998,11.312217235565186
1.01125,-0.0004999999999999999,11.372657775878906
1.010375,-0.00019999999999999998,11.433089256286621
1.011375,-0.00039999999999999996,11.493528127670288
1.01175,-0.00019999999999999998,11.553945779800415
1.011625,-0.00039999999999999996,11.614426136016846
1.011375,-0.00039999999999999996,11.674820184707642
1.01125,-0.00039999999999999996,11.735206842422485
1.01125,-9.999999999999999e-05,11.795452117919922
1.0110000000000001,-9.999999999999999e-05,11.855820178985596
1.01125,-0.00039999999999999996,11.916187524795532
1.010875,-0.00039999999999999996,11.976558208465576
1.01125,-9.999999999999999e-05,12.036970615386963
1.011625,-0.00019999999999999998,12.097400903701782
1.012125,0.0,12.157786846160889
1.0115,-0.0003,12.218160152435303
1.011375,-0.00039999999999999996,12.278525114059448
1.011375,-0.0004999999999999999,12.33892822265625
1.0110000000000001,-0.00039999999999999996,12.399327039718628
1.01175,-9.999999999999999e-05,12.459696531295776
1.0115,-0.0003,12.520062685012817
1.0115,-0.00019999999999999998,12.580482006072998
1.011625,-9.999999999999999e-05,12.640927791595459
1.0110000000000001,-0.00039999999999999996,12.701351404190063
1.0110000000000001,-0.00019999999999999998,12.761727809906006
1.01125,-0.0006,12.822092056274414
1.01175,0.0,12.882452726364136
1.01075,-0.0003,12.942858457565308
1.010875,-0.0003,13.003247499465942
1.01125,-0.0003,13.06374478340149
1.011625,-0.00039999999999999996,13.124160289764404
1.011375,-0.0003,13.184550046920776
1.011125,-0.00039999999999999996,13.24496603012085
1.01125,-0.0006,13.305357456207275
1.011375,-0.0003,13.365733861923218
1.011125,9.999999999999999e-05,13.426133394241333
1.01125,-0.00019999999999999998,13.486507177352905
1.011125,-0.0004999999999999999,13.546771764755249
1.011375,-0.0003,13.607173204421997
1.011125,-0.00019999999999999998,13.66758108139038
1.01125,-0.00019999999999999998,13.72795295715332
1.0115,-9.999999999999999e-05,13.78832483291626
1.011375,-0.00019999999999999998,13.848692178726196
1.011375,-0.00019999999999999998,13.90908932685852
1.01125,-0.00019999999999999998,13.969498634338379
1.011125,-0.0003,14.029871940612793
1.011125,-0.0003,14.090324640274048
1.0110000000000001,-0.0003,14.150751113891602
1.01125,-0.0003,14.211139678955078
1.011125,-0.0003,14.271556854248047
1.011375,-0.00019999999999999998,14.332029342651367
1.0110000000000001,-0.00019999999999999998,14.392465114593506
1.01125,-0.0004999999999999999,14.452875137329102
1.01125,-0.00039999999999999996,14.513284683227539
1.011125,-0.0003,14.573692560195923
1.01125,-0.00019999999999999998,14.63406753540039
1.011375,0.0,14.694436311721802
1.011125,-0.00039999999999999996,14.75482702255249
1.0115,-0.0003,14.81519603729248
1.011625,-0.00039999999999999996,14.875558614730835
1.0110000000000001,-0.00019999999999999998,14.93593955039978
1.01125,-0.00019999999999999998,14.996344804763794
1.011875,-0.0003,15.056743860244751
1.0110000000000001,-0.00039999999999999996,15.117160320281982
1.009625,-0.00039999999999999996,15.177704334259033
1.01175,-0.0004999999999999999,15.238267183303833
1.011625,-9.999999999999999e-05,15.298738718032837
1.0105,-0.0003,15.359410285949707
1.011125,-0.00039999999999999996,15.420037031173706
1.011125,-0.00019999999999999998,15.480712175369263
1.011125,-0.0003,15.541349411010742
1.01125,-0.00039999999999999996,15.601969242095947
1.011625,-0.0004999999999999999,15.662578582763672
1.011625,-0.00039999999999999996,15.723187446594238
1.01075,-0.00039999999999999996,15.783805847167969
1.0115,0.0,15.844420909881592
1.011125,-0.00039999999999999996,15.905068159103394
1.012125,-0.0003,15.965724229812622
1.0115,0.0,16.0263614654541
1.011375,-0.00019999999999999998,16.087003707885742
1.011125,-9.999999999999999e-05,16.14767074584961
1.011125,-0.00039999999999999996,16.208318948745728
1.0115,-0.00039999999999999996,16.268984079360962
1.010625,-9.999999999999999e-05,16.32977795600891
1.011375,-0.00039999999999999996,16.390482902526855
1.012,-0.00019999999999999998,16.45118021965027
1.011375,-0.0007,16.511882781982422
1.0110000000000001,-0.00039999999999999996,16.57259750366211
1.01175,-0.00039999999999999996,16.633264303207397
1.0105,-9.999999999999999e-05,16.69398045539856
