Voltage,Current,Time
1.0150000000000001,-0.00039999999999999996,9.5367431640625e-07
1.013375,-0.0003,0.06051325798034668
1.01425,-0.0003,0.1210012435913086
1.01425,-0.00039999999999999996,0.1814885139465332
1.01425,-0.0003,0.2419264316558838
1.015125,-0.0006,0.30237460136413574
1.014375,-0.00039999999999999996,0.3628203868865967
1.01425,-0.00039999999999999996,0.42326974868774414
1.014875,0.0014,0.4837148189544678
1.014625,-0.00039999999999999996,0.5441648960113525
1.0145,0.010299999999999998,0.6045968532562256
1.014125,-0.0004999999999999999,0.6650419235229492
1.014125,0.0021999999999999997,0.7254912853240967
1.014375,-0.00039999999999999996,0.7859256267547607
1.014625,-0.0006,0.8463788032531738
1.01375,-9.999999999999999e-05,0.9068393707275391
1.015375,-9.999999999999999e-05,0.9672970771789551
1.014625,-0.00019999999999999998,1.0277416706085205
1.01425,-0.0003,1.0881714820861816
1.014375,-0.00019999999999999998,1.148613452911377
1.014375,-0.00019999999999999998,1.2090625762939453
1.0145,-0.0003,1.2695093154907227
1.014,-0.0003,1.3298509120941162
1.01475,-0.0004999999999999999,1.3902819156646729
1.014375,-0.0003,1.4507172107696533
1.014125,-0.0004999999999999999,1.5111546516418457
1.013625,-9.999999999999999e-05,1.5715882778167725
1.014375,-0.0003,1.6320254802703857
1.013875,-0.00039999999999999996,1.692460298538208
1.01425,-0.00039999999999999996,1.7528867721557617
1.014125,-0.00019999999999999998,1.813326120376587
1.0145,-0.00039999999999999996,1.8738148212432861
1.0145,-0.0003,1.9342467784881592
1.014375,-0.0004999999999999999,1.9946882724761963
1.014625,-0.00019999999999999998,2.0551226139068604
1.014375,-0.00019999999999999998,2.1157896518707275
1.014375,-0.00019999999999999998,2.1764745712280273
1.01425,-0.00019999999999999998,2.237147569656372
1.01425,-0.0004999999999999999,2.2977511882781982
1.01425,-0.00019999999999999998,2.358168601989746
1.014125,-0.0003,2.4185879230499268
1.0145,-0.0003,2.4790244102478027
1.014125,-0.0003,2.539438247680664
1.014375,-9.999999999999999e-05,2.599857807159424
